Start Time, Tue Mar 3 16:27:20 GMT+0000 2026
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 85199.382144
Real Time (s), 85208.571198
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1486, 1486, 469
1487, 1487, 520
1488, 1488, 481
1489, 1489, 510
1490, 1490, 513
1491, 1491, 536
1492, 1492, 543
1493, 1493, 546
1494, 1494, 565
1495, 1495, 512
1496, 1496, 589
1497, 1497, 601
1498, 1498, 546
1499, 1499, 545
1500, 1500, 582
1501, 1501, 556
1502, 1502, 588
1503, 1503, 581
1504, 1504, 589
1505, 1505, 625
1506, 1506, 654
1507, 1507, 589
1508, 1508, 643
1509, 1509, 617
1510, 1510, 659
1511, 1511, 645
1512, 1512, 662
1513, 1513, 638
1514, 1514, 643
1515, 1515, 618
1516, 1516, 613
1517, 1517, 598
1518, 1518, 633
1519, 1519, 636
1520, 1520, 666
1521, 1521, 604
1522, 1522, 658
1523, 1523, 622
1524, 1524, 586
1525, 1525, 606
1526, 1526, 602
1527, 1527, 587
1528, 1528, 599
1529, 1529, 648
1530, 1530, 556
1531, 1531, 584
1532, 1532, 572
1533, 1533, 620
1534, 1534, 611
1535, 1535, 604
1536, 1536, 575
1537, 1537, 561
1538, 1538, 588
1539, 1539, 541
1540, 1540, 515
1541, 1541, 560
1542, 1542, 543
1543, 1543, 546
1544, 1544, 523
1545, 1545, 493
1546, 1546, 530
1547, 1547, 507
1548, 1548, 486
1549, 1549, 490
1550, 1550, 489
1551, 1551, 468
1552, 1552, 456
1553, 1553, 439
1554, 1554, 420
1555, 1555, 408
1556, 1556, 419
1557, 1557, 413
1558, 1558, 386
1559, 1559, 403
1560, 1560, 378
1561, 1561, 369
1562, 1562, 376
1563, 1563, 331
1564, 1564, 351
1565, 1565, 331
1566, 1566, 325
1567, 1567, 346
1568, 1568, 312
1569, 1569, 318
1570, 1570, 325
1571, 1571, 257
1572, 1572, 303
1573, 1573, 276
1574, 1574, 279
1575, 1575, 270
1576, 1576, 245
1577, 1577, 260
1578, 1578, 280
1579, 1579, 225
1580, 1580, 230
1581, 1581, 202
1582, 1582, 213
1583, 1583, 199
1584, 1584, 198
1585, 1585, 168
1586, 1586, 191
1587, 1587, 175
1588, 1588, 188
1589, 1589, 193
1590, 1590, 157
1591, 1591, 153
1592, 1592, 166
1593, 1593, 169
1594, 1594, 167
1595, 1595, 137
1596, 1596, 153
1597, 1597, 122
1598, 1598, 163
1599, 1599, 128
1600, 1600, 147
1601, 1601, 147
1602, 1602, 134
1603, 1603, 155
1604, 1604, 124
1605, 1605, 123
1606, 1606, 124
1607, 1607, 123
1608, 1608, 141
1609, 1609, 107
1610, 1610, 116
1611, 1611, 115
1612, 1612, 122
1613, 1613, 103
1614, 1614, 103
1615, 1615, 117
1616, 1616, 122
1617, 1617, 122
1618, 1618, 113
1619, 1619, 109
1620, 1620, 110
1621, 1621, 113
1622, 1622, 97
1623, 1623, 123
1624, 1624, 112
1625, 1625, 99
1626, 1626, 119
1627, 1627, 124
1628, 1628, 121
1629, 1629, 116
1630, 1630, 116
1631, 1631, 118
1632, 1632, 128
1633, 1633, 126
1634, 1634, 118
1635, 1635, 138
1636, 1636, 128
1637, 1637, 123
1638, 1638, 115
1639, 1639, 130
1640, 1640, 145
1641, 1641, 165
1642, 1642, 141
1643, 1643, 160
1644, 1644, 129
1645, 1645, 156
1646, 1646, 161
1647, 1647, 163
1648, 1648, 146
1649, 1649, 177
1650, 1650, 164
1651, 1651, 147
1652, 1652, 177
1653, 1653, 185
1654, 1654, 205
1655, 1655, 213
1656, 1656, 163
1657, 1657, 190
1658, 1658, 207
1659, 1659, 229
1660, 1660, 201
1661, 1661, 245
1662, 1662, 230
1663, 1663, 254
1664, 1664, 257
1665, 1665, 247
1666, 1666, 274
1667, 1667, 250
1668, 1668, 286
1669, 1669, 273
1670, 1670, 307
1671, 1671, 270
1672, 1672, 295
1673, 1673, 320
1674, 1674, 308
1675, 1675, 315
1676, 1676, 330
1677, 1677, 306
1678, 1678, 329
1679, 1679, 355
1680, 1680, 366
1681, 1681, 365
1682, 1682, 352
1683, 1683, 367
1684, 1684, 359
1685, 1685, 355
1686, 1686, 388
1687, 1687, 411
1688, 1688, 365
1689, 1689, 376
1690, 1690, 430
1691, 1691, 438
1692, 1692, 398
1693, 1693, 427
1694, 1694, 419
1695, 1695, 429
1696, 1696, 451
1697, 1697, 411
1698, 1698, 482
1699, 1699, 480
1700, 1700, 448
1701, 1701, 482
1702, 1702, 456
1703, 1703, 477
1704, 1704, 494
1705, 1705, 490
1706, 1706, 504
1707, 1707, 468
1708, 1708, 481
1709, 1709, 474
1710, 1710, 494
1711, 1711, 467
1712, 1712, 529
1713, 1713, 471
1714, 1714, 484
1715, 1715, 470
1716, 1716, 495
1717, 1717, 475
1718, 1718, 505
1719, 1719, 455
1720, 1720, 453
1721, 1721, 468
1722, 1722, 513
1723, 1723, 462
1724, 1724, 458
1725, 1725, 493
1726, 1726, 520
1727, 1727, 476
1728, 1728, 536
1729, 1729, 458
1730, 1730, 423
1731, 1731, 468
1732, 1732, 465
1733, 1733, 462
1734, 1734, 481
1735, 1735, 484
1736, 1736, 466
1737, 1737, 422
1738, 1738, 453
1739, 1739, 421
1740, 1740, 432
1741, 1741, 411
1742, 1742, 451
1743, 1743, 397
1744, 1744, 422
1745, 1745, 455
1746, 1746, 378
1747, 1747, 428
1748, 1748, 372
1749, 1749, 379
1750, 1750, 392
1751, 1751, 364
1752, 1752, 377
1753, 1753, 335
1754, 1754, 340
1755, 1755, 356
1756, 1756, 316
1757, 1757, 340
1758, 1758, 328
1759, 1759, 319
1760, 1760, 310
1761, 1761, 302
1762, 1762, 340
1763, 1763, 274
1764, 1764, 314
1765, 1765, 253
1766, 1766, 283
1767, 1767, 261
1768, 1768, 275
1769, 1769, 250
1770, 1770, 257
1771, 1771, 272
1772, 1772, 240
1773, 1773, 206
1774, 1774, 254
1775, 1775, 197
1776, 1776, 208
1777, 1777, 213
1778, 1778, 197
1779, 1779, 191
1780, 1780, 180
1781, 1781, 199
1782, 1782, 169
1783, 1783, 199
1784, 1784, 179
1785, 1785, 155
1786, 1786, 177
1787, 1787, 162
1788, 1788, 155
1789, 1789, 151
1790, 1790, 126
1791, 1791, 152
1792, 1792, 130
1793, 1793, 128
1794, 1794, 145
1795, 1795, 133
1796, 1796, 101
1797, 1797, 129
1798, 1798, 117
1799, 1799, 124
1800, 1800, 97
1801, 1801, 105
1802, 1802, 84
1803, 1803, 93
1804, 1804, 99
1805, 1805, 82
1806, 1806, 90
1807, 1807, 92
1808, 1808, 71
1809, 1809, 91
1810, 1810, 73
1811, 1811, 82
1812, 1812, 68
1813, 1813, 86
1814, 1814, 93
1815, 1815, 60
1816, 1816, 79
1817, 1817, 63
1818, 1818, 67
1819, 1819, 64
1820, 1820, 60
1821, 1821, 67
1822, 1822, 65
1823, 1823, 60
1824, 1824, 53
1825, 1825, 51
1826, 1826, 64
1827, 1827, 50
1828, 1828, 71
1829, 1829, 46
1830, 1830, 64
1831, 1831, 63
1832, 1832, 58
1833, 1833, 44
1834, 1834, 47
1835, 1835, 57
1836, 1836, 35
1837, 1837, 62
1838, 1838, 58
1839, 1839, 45
1840, 1840, 40
1841, 1841, 53
1842, 1842, 46
1843, 1843, 40
1844, 1844, 59
1845, 1845, 52
1846, 1846, 55
1847, 1847, 55
1848, 1848, 49
1849, 1849, 51
1850, 1850, 54
1851, 1851, 45
1852, 1852, 39
1853, 1853, 50
1854, 1854, 45
1855, 1855, 45
1856, 1856, 43
1857, 1857, 54
1858, 1858, 46
1859, 1859, 39
1860, 1860, 43
1861, 1861, 55
1862, 1862, 49
1863, 1863, 50
1864, 1864, 33
1865, 1865, 45
1866, 1866, 41
1867, 1867, 48
1868, 1868, 37
1869, 1869, 32
1870, 1870, 42
1871, 1871, 43
1872, 1872, 51
1873, 1873, 42
1874, 1874, 41
1875, 1875, 46
1876, 1876, 48
1877, 1877, 53
1878, 1878, 50
1879, 1879, 44
1880, 1880, 42
1881, 1881, 36
1882, 1882, 48
1883, 1883, 49
1884, 1884, 39
1885, 1885, 52
1886, 1886, 32
1887, 1887, 34
1888, 1888, 49
1889, 1889, 41
1890, 1890, 40
1891, 1891, 44
1892, 1892, 39
1893, 1893, 40
1894, 1894, 55
1895, 1895, 44
1896, 1896, 39
1897, 1897, 45
1898, 1898, 44
1899, 1899, 33
1900, 1900, 27
1901, 1901, 42
1902, 1902, 47
1903, 1903, 40
1904, 1904, 37
1905, 1905, 33
1906, 1906, 36
1907, 1907, 36
1908, 1908, 43
1909, 1909, 36
1910, 1910, 36
1911, 1911, 39
1912, 1912, 25
1913, 1913, 43
1914, 1914, 44
1915, 1915, 35
1916, 1916, 41
1917, 1917, 46
1918, 1918, 33
1919, 1919, 38
1920, 1920, 38
1921, 1921, 35
1922, 1922, 27
1923, 1923, 36
1924, 1924, 28
1925, 1925, 28
1926, 1926, 26
1927, 1927, 24
1928, 1928, 28
1929, 1929, 32
1930, 1930, 33
1931, 1931, 41
1932, 1932, 34
1933, 1933, 23
1934, 1934, 29
1935, 1935, 35
1936, 1936, 26
1937, 1937, 35
1938, 1938, 25
1939, 1939, 32
1940, 1940, 29
1941, 1941, 30
1942, 1942, 34
1943, 1943, 21
1944, 1944, 30
1945, 1945, 25
1946, 1946, 29
1947, 1947, 23
1948, 1948, 35
1949, 1949, 31
1950, 1950, 14
1951, 1951, 20
1952, 1952, 36
1953, 1953, 24
1954, 1954, 26
1955, 1955, 19
1956, 1956, 22
1957, 1957, 22
1958, 1958, 19
1959, 1959, 22
1960, 1960, 26
1961, 1961, 25
1962, 1962, 22
1963, 1963, 26
1964, 1964, 19
1965, 1965, 19
1966, 1966, 22
1967, 1967, 28
1968, 1968, 26
1969, 1969, 33
1970, 1970, 24
1971, 1971, 27
1972, 1972, 17
1973, 1973, 12
1974, 1974, 12
1975, 1975, 17
1976, 1976, 23
1977, 1977, 15
1978, 1978, 20
1979, 1979, 30
1980, 1980, 20
1981, 1981, 26
1982, 1982, 24
1983, 1983, 20
1984, 1984, 20
1985, 1985, 20
1986, 1986, 23
1987, 1987, 19
1988, 1988, 28
1989, 1989, 12
1990, 1990, 19
1991, 1991, 16
1992, 1992, 19
1993, 1993, 16
1994, 1994, 29
1995, 1995, 22
1996, 1996, 16
1997, 1997, 26
1998, 1998, 20
1999, 1999, 21
2000, 2000, 19
2001, 2001, 28
2002, 2002, 18
2003, 2003, 13
2004, 2004, 20
2005, 2005, 12
2006, 2006, 13
2007, 2007, 13
2008, 2008, 14
2009, 2009, 14
2010, 2010, 21
2011, 2011, 14
2012, 2012, 15
2013, 2013, 18
2014, 2014, 20
2015, 2015, 22
2016, 2016, 26
2017, 2017, 15
2018, 2018, 20
2019, 2019, 16
2020, 2020, 15
2021, 2021, 17
2022, 2022, 14
2023, 2023, 18
2024, 2024, 9
2025, 2025, 21
2026, 2026, 24
2027, 2027, 16
2028, 2028, 16
2029, 2029, 19
2030, 2030, 15
2031, 2031, 26
2032, 2032, 20
2033, 2033, 15
2034, 2034, 24
2035, 2035, 19
2036, 2036, 19
2037, 2037, 24
2038, 2038, 21
2039, 2039, 20
2040, 2040, 9
2041, 2041, 21
2042, 2042, 12
2043, 2043, 15
2044, 2044, 20
2045, 2045, 22
2046, 2046, 26
2047, 2047, 23
2048, 2048, 19
