Start Time, Thu Mar 5 14:39:04 GMT+0000 2026
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 76990.224334
Real Time (s), 76999.889599
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1511, 1511, 825
1512, 1512, 885
1513, 1513, 838
1514, 1514, 870
1515, 1515, 875
1516, 1516, 812
1517, 1517, 805
1518, 1518, 828
1519, 1519, 867
1520, 1520, 853
1521, 1521, 865
1522, 1522, 827
1523, 1523, 810
1524, 1524, 810
1525, 1525, 822
1526, 1526, 849
1527, 1527, 804
1528, 1528, 850
1529, 1529, 867
1530, 1530, 776
1531, 1531, 808
1532, 1532, 806
1533, 1533, 759
1534, 1534, 795
1535, 1535, 741
1536, 1536, 741
1537, 1537, 739
1538, 1538, 709
1539, 1539, 733
1540, 1540, 722
1541, 1541, 735
1542, 1542, 710
1543, 1543, 700
1544, 1544, 631
1545, 1545, 634
1546, 1546, 671
1547, 1547, 690
1548, 1548, 629
1549, 1549, 660
1550, 1550, 610
1551, 1551, 578
1552, 1552, 566
1553, 1553, 583
1554, 1554, 551
1555, 1555, 577
1556, 1556, 521
1557, 1557, 518
1558, 1558, 524
1559, 1559, 496
1560, 1560, 485
1561, 1561, 480
1562, 1562, 463
1563, 1563, 447
1564, 1564, 447
1565, 1565, 431
1566, 1566, 389
1567, 1567, 374
1568, 1568, 407
1569, 1569, 386
1570, 1570, 367
1571, 1571, 370
1572, 1572, 348
1573, 1573, 338
1574, 1574, 342
1575, 1575, 319
1576, 1576, 341
1577, 1577, 290
1578, 1578, 282
1579, 1579, 284
1580, 1580, 278
1581, 1581, 270
1582, 1582, 252
1583, 1583, 287
1584, 1584, 233
1585, 1585, 245
1586, 1586, 203
1587, 1587, 212
1588, 1588, 209
1589, 1589, 209
1590, 1590, 201
1591, 1591, 212
1592, 1592, 193
1593, 1593, 193
1594, 1594, 153
1595, 1595, 187
1596, 1596, 164
1597, 1597, 165
1598, 1598, 174
1599, 1599, 149
1600, 1600, 167
1601, 1601, 155
1602, 1602, 150
1603, 1603, 149
1604, 1604, 151
1605, 1605, 125
1606, 1606, 151
1607, 1607, 111
1608, 1608, 120
1609, 1609, 142
1610, 1610, 149
1611, 1611, 117
1612, 1612, 141
1613, 1613, 109
1614, 1614, 117
1615, 1615, 103
1616, 1616, 126
1617, 1617, 125
1618, 1618, 132
1619, 1619, 119
1620, 1620, 130
1621, 1621, 118
1622, 1622, 137
1623, 1623, 126
1624, 1624, 124
1625, 1625, 121
1626, 1626, 123
1627, 1627, 123
1628, 1628, 146
1629, 1629, 132
1630, 1630, 127
1631, 1631, 147
1632, 1632, 142
1633, 1633, 136
1634, 1634, 125
1635, 1635, 140
1636, 1636, 138
1637, 1637, 152
1638, 1638, 173
1639, 1639, 137
1640, 1640, 153
1641, 1641, 167
1642, 1642, 184
1643, 1643, 186
1644, 1644, 180
1645, 1645, 184
1646, 1646, 201
1647, 1647, 185
1648, 1648, 192
1649, 1649, 225
1650, 1650, 230
1651, 1651, 198
1652, 1652, 228
1653, 1653, 230
1654, 1654, 231
1655, 1655, 238
1656, 1656, 246
1657, 1657, 253
1658, 1658, 283
1659, 1659, 279
1660, 1660, 295
1661, 1661, 288
1662, 1662, 311
1663, 1663, 279
1664, 1664, 315
1665, 1665, 311
1666, 1666, 351
1667, 1667, 360
1668, 1668, 334
1669, 1669, 371
1670, 1670, 356
1671, 1671, 362
1672, 1672, 374
1673, 1673, 409
1674, 1674, 404
1675, 1675, 393
1676, 1676, 392
1677, 1677, 424
1678, 1678, 430
1679, 1679, 451
1680, 1680, 450
1681, 1681, 491
1682, 1682, 435
1683, 1683, 456
1684, 1684, 489
1685, 1685, 509
1686, 1686, 503
1687, 1687, 545
1688, 1688, 524
1689, 1689, 528
1690, 1690, 536
1691, 1691, 552
1692, 1692, 511
1693, 1693, 558
1694, 1694, 556
1695, 1695, 585
1696, 1696, 596
1697, 1697, 583
1698, 1698, 560
1699, 1699, 616
1700, 1700, 601
1701, 1701, 609
1702, 1702, 658
1703, 1703, 602
1704, 1704, 655
1705, 1705, 639
1706, 1706, 642
1707, 1707, 682
1708, 1708, 672
1709, 1709, 588
1710, 1710, 685
1711, 1711, 623
1712, 1712, 641
1713, 1713, 641
1714, 1714, 690
1715, 1715, 675
1716, 1716, 661
1717, 1717, 675
1718, 1718, 713
1719, 1719, 649
1720, 1720, 628
1721, 1721, 637
1722, 1722, 654
1723, 1723, 656
1724, 1724, 648
1725, 1725, 653
1726, 1726, 646
1727, 1727, 626
1728, 1728, 611
1729, 1729, 612
1730, 1730, 635
1731, 1731, 652
1732, 1732, 604
1733, 1733, 595
1734, 1734, 626
1735, 1735, 591
1736, 1736, 592
1737, 1737, 604
1738, 1738, 635
1739, 1739, 549
1740, 1740, 578
1741, 1741, 551
1742, 1742, 513
1743, 1743, 537
1744, 1744, 524
1745, 1745, 538
1746, 1746, 579
1747, 1747, 551
1748, 1748, 503
1749, 1749, 507
1750, 1750, 511
1751, 1751, 477
1752, 1752, 472
1753, 1753, 413
1754, 1754, 457
1755, 1755, 464
1756, 1756, 435
1757, 1757, 450
1758, 1758, 377
1759, 1759, 408
1760, 1760, 422
1761, 1761, 408
1762, 1762, 349
1763, 1763, 384
1764, 1764, 372
1765, 1765, 369
1766, 1766, 344
1767, 1767, 348
1768, 1768, 301
1769, 1769, 308
1770, 1770, 312
1771, 1771, 287
1772, 1772, 297
1773, 1773, 268
1774, 1774, 274
1775, 1775, 242
1776, 1776, 251
1777, 1777, 252
1778, 1778, 282
1779, 1779, 244
1780, 1780, 215
1781, 1781, 207
1782, 1782, 214
1783, 1783, 219
1784, 1784, 185
1785, 1785, 211
1786, 1786, 186
1787, 1787, 203
1788, 1788, 195
1789, 1789, 179
1790, 1790, 173
1791, 1791, 166
1792, 1792, 163
1793, 1793, 141
1794, 1794, 143
1795, 1795, 128
1796, 1796, 114
1797, 1797, 142
1798, 1798, 154
1799, 1799, 115
1800, 1800, 109
1801, 1801, 116
1802, 1802, 115
1803, 1803, 112
1804, 1804, 107
1805, 1805, 95
1806, 1806, 99
1807, 1807, 96
1808, 1808, 87
1809, 1809, 109
1810, 1810, 103
1811, 1811, 89
1812, 1812, 80
1813, 1813, 81
1814, 1814, 75
1815, 1815, 77
1816, 1816, 92
1817, 1817, 83
1818, 1818, 92
1819, 1819, 88
1820, 1820, 70
1821, 1821, 69
1822, 1822, 54
1823, 1823, 60
1824, 1824, 60
1825, 1825, 68
1826, 1826, 64
1827, 1827, 52
1828, 1828, 67
1829, 1829, 73
1830, 1830, 58
1831, 1831, 51
1832, 1832, 44
1833, 1833, 56
1834, 1834, 56
1835, 1835, 44
1836, 1836, 51
1837, 1837, 48
1838, 1838, 35
1839, 1839, 53
1840, 1840, 40
1841, 1841, 40
1842, 1842, 40
1843, 1843, 46
1844, 1844, 42
1845, 1845, 38
1846, 1846, 48
1847, 1847, 46
1848, 1848, 39
1849, 1849, 38
1850, 1850, 32
1851, 1851, 49
1852, 1852, 48
1853, 1853, 35
1854, 1854, 63
1855, 1855, 37
1856, 1856, 47
1857, 1857, 34
1858, 1858, 33
1859, 1859, 38
1860, 1860, 44
1861, 1861, 46
1862, 1862, 38
1863, 1863, 53
1864, 1864, 45
1865, 1865, 39
1866, 1866, 32
1867, 1867, 42
1868, 1868, 34
1869, 1869, 29
1870, 1870, 48
1871, 1871, 42
1872, 1872, 48
1873, 1873, 41
1874, 1874, 38
1875, 1875, 35
1876, 1876, 41
1877, 1877, 33
1878, 1878, 32
1879, 1879, 41
1880, 1880, 37
1881, 1881, 27
1882, 1882, 29
1883, 1883, 41
1884, 1884, 33
1885, 1885, 30
1886, 1886, 44
1887, 1887, 35
1888, 1888, 31
1889, 1889, 35
1890, 1890, 31
1891, 1891, 40
1892, 1892, 38
1893, 1893, 45
1894, 1894, 31
1895, 1895, 31
1896, 1896, 52
1897, 1897, 41
1898, 1898, 43
1899, 1899, 23
1900, 1900, 37
1901, 1901, 50
1902, 1902, 36
1903, 1903, 43
1904, 1904, 27
1905, 1905, 38
1906, 1906, 43
1907, 1907, 38
1908, 1908, 46
1909, 1909, 36
1910, 1910, 26
1911, 1911, 29
1912, 1912, 34
1913, 1913, 31
1914, 1914, 35
1915, 1915, 32
1916, 1916, 36
1917, 1917, 39
1918, 1918, 36
1919, 1919, 32
1920, 1920, 33
1921, 1921, 31
1922, 1922, 39
1923, 1923, 38
1924, 1924, 35
1925, 1925, 36
1926, 1926, 27
1927, 1927, 40
1928, 1928, 30
1929, 1929, 26
1930, 1930, 36
1931, 1931, 35
1932, 1932, 18
1933, 1933, 31
1934, 1934, 22
1935, 1935, 20
1936, 1936, 38
1937, 1937, 24
1938, 1938, 17
1939, 1939, 29
1940, 1940, 35
1941, 1941, 23
1942, 1942, 23
1943, 1943, 22
1944, 1944, 26
1945, 1945, 23
1946, 1946, 22
1947, 1947, 20
1948, 1948, 17
1949, 1949, 21
1950, 1950, 22
1951, 1951, 27
1952, 1952, 27
1953, 1953, 18
1954, 1954, 17
1955, 1955, 20
1956, 1956, 27
1957, 1957, 16
1958, 1958, 16
1959, 1959, 17
1960, 1960, 18
1961, 1961, 22
1962, 1962, 15
1963, 1963, 23
1964, 1964, 27
1965, 1965, 31
1966, 1966, 18
1967, 1967, 21
1968, 1968, 16
1969, 1969, 20
1970, 1970, 27
1971, 1971, 15
1972, 1972, 21
1973, 1973, 20
1974, 1974, 16
1975, 1975, 20
1976, 1976, 11
1977, 1977, 18
1978, 1978, 24
1979, 1979, 14
1980, 1980, 23
1981, 1981, 28
1982, 1982, 24
1983, 1983, 23
1984, 1984, 16
1985, 1985, 16
1986, 1986, 18
1987, 1987, 16
1988, 1988, 13
1989, 1989, 17
1990, 1990, 19
1991, 1991, 20
1992, 1992, 8
1993, 1993, 17
1994, 1994, 13
1995, 1995, 28
1996, 1996, 17
1997, 1997, 20
1998, 1998, 13
1999, 1999, 15
2000, 2000, 13
2001, 2001, 17
2002, 2002, 13
2003, 2003, 18
2004, 2004, 16
2005, 2005, 17
2006, 2006, 15
2007, 2007, 18
2008, 2008, 20
2009, 2009, 13
2010, 2010, 22
2011, 2011, 20
2012, 2012, 12
2013, 2013, 14
2014, 2014, 22
2015, 2015, 17
2016, 2016, 22
2017, 2017, 20
2018, 2018, 23
2019, 2019, 17
2020, 2020, 26
2021, 2021, 19
2022, 2022, 10
2023, 2023, 21
2024, 2024, 12
2025, 2025, 21
2026, 2026, 17
2027, 2027, 15
2028, 2028, 18
2029, 2029, 16
2030, 2030, 17
2031, 2031, 16
2032, 2032, 22
2033, 2033, 17
2034, 2034, 15
2035, 2035, 15
2036, 2036, 18
2037, 2037, 18
2038, 2038, 15
2039, 2039, 16
2040, 2040, 15
2041, 2041, 12
2042, 2042, 23
2043, 2043, 12
2044, 2044, 16
2045, 2045, 14
2046, 2046, 22
2047, 2047, 10
2048, 2048, 11
