Start Time, Mon Mar 2 16:45:32 GMT+0000 2026
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 83892.401087
Real Time (s), 83902.374431
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
735, 735, 559
736, 736, 520
737, 737, 544
738, 738, 511
739, 739, 538
740, 740, 576
741, 741, 521
742, 742, 575
743, 743, 479
744, 744, 554
745, 745, 509
746, 746, 563
747, 747, 497
748, 748, 542
749, 749, 549
750, 750, 549
751, 751, 535
752, 752, 523
753, 753, 515
754, 754, 522
755, 755, 583
756, 756, 560
757, 757, 579
758, 758, 570
759, 759, 584
760, 760, 544
761, 761, 555
762, 762, 572
763, 763, 530
764, 764, 534
765, 765, 527
766, 766, 559
767, 767, 566
768, 768, 516
769, 769, 556
770, 770, 556
771, 771, 553
772, 772, 515
773, 773, 492
774, 774, 583
775, 775, 534
776, 776, 538
777, 777, 541
778, 778, 550
779, 779, 569
780, 780, 502
781, 781, 514
782, 782, 546
783, 783, 492
784, 784, 553
785, 785, 554
786, 786, 532
787, 787, 563
788, 788, 539
789, 789, 546
790, 790, 527
791, 791, 551
792, 792, 523
793, 793, 511
794, 794, 527
795, 795, 522
796, 796, 521
797, 797, 511
798, 798, 534
799, 799, 484
800, 800, 524
801, 801, 543
802, 802, 563
803, 803, 541
804, 804, 527
805, 805, 530
806, 806, 524
807, 807, 542
808, 808, 570
809, 809, 552
810, 810, 541
811, 811, 537
812, 812, 576
813, 813, 537
814, 814, 519
815, 815, 542
816, 816, 572
817, 817, 511
818, 818, 534
819, 819, 545
820, 820, 538
821, 821, 540
822, 822, 510
823, 823, 537
824, 824, 532
825, 825, 515
826, 826, 487
827, 827, 491
828, 828, 578
829, 829, 523
830, 830, 497
831, 831, 454
832, 832, 490
833, 833, 553
834, 834, 534
835, 835, 497
836, 836, 521
837, 837, 508
838, 838, 456
839, 839, 527
840, 840, 500
841, 841, 556
842, 842, 490
843, 843, 518
844, 844, 517
845, 845, 494
846, 846, 446
847, 847, 477
848, 848, 501
849, 849, 461
850, 850, 546
851, 851, 521
852, 852, 489
853, 853, 482
854, 854, 483
855, 855, 461
856, 856, 512
857, 857, 513
858, 858, 486
859, 859, 497
860, 860, 480
861, 861, 480
862, 862, 495
863, 863, 497
864, 864, 492
865, 865, 487
866, 866, 488
867, 867, 489
868, 868, 503
869, 869, 509
870, 870, 470
871, 871, 495
872, 872, 518
873, 873, 471
874, 874, 475
875, 875, 485
876, 876, 493
877, 877, 504
878, 878, 500
879, 879, 487
880, 880, 477
881, 881, 481
882, 882, 471
883, 883, 478
884, 884, 469
885, 885, 455
886, 886, 468
887, 887, 453
888, 888, 452
889, 889, 489
890, 890, 484
891, 891, 483
892, 892, 449
893, 893, 472
894, 894, 528
895, 895, 486
896, 896, 529
897, 897, 514
898, 898, 483
899, 899, 483
900, 900, 467
901, 901, 451
902, 902, 462
903, 903, 473
904, 904, 456
905, 905, 489
906, 906, 482
907, 907, 463
908, 908, 459
909, 909, 449
910, 910, 466
911, 911, 476
912, 912, 512
913, 913, 462
914, 914, 499
915, 915, 466
916, 916, 477
917, 917, 451
918, 918, 451
919, 919, 445
920, 920, 467
921, 921, 480
922, 922, 494
923, 923, 509
924, 924, 453
925, 925, 438
926, 926, 462
927, 927, 455
928, 928, 459
929, 929, 493
930, 930, 472
931, 931, 471
932, 932, 461
933, 933, 444
934, 934, 434
935, 935, 463
936, 936, 499
937, 937, 433
938, 938, 464
939, 939, 469
940, 940, 479
941, 941, 496
942, 942, 496
943, 943, 445
944, 944, 442
