Start Time, Wed Mar 4 16:11:53 GMT+0000 2026
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 80648.034719
Real Time (s), 80657.664186
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1489, 1489, 598
1490, 1490, 616
1491, 1491, 592
1492, 1492, 650
1493, 1493, 659
1494, 1494, 717
1495, 1495, 672
1496, 1496, 646
1497, 1497, 685
1498, 1498, 689
1499, 1499, 634
1500, 1500, 656
1501, 1501, 714
1502, 1502, 740
1503, 1503, 664
1504, 1504, 767
1505, 1505, 766
1506, 1506, 782
1507, 1507, 731
1508, 1508, 727
1509, 1509, 750
1510, 1510, 707
1511, 1511, 756
1512, 1512, 774
1513, 1513, 728
1514, 1514, 764
1515, 1515, 858
1516, 1516, 745
1517, 1517, 776
1518, 1518, 774
1519, 1519, 753
1520, 1520, 787
1521, 1521, 763
1522, 1522, 814
1523, 1523, 716
1524, 1524, 770
1525, 1525, 722
1526, 1526, 764
1527, 1527, 742
1528, 1528, 722
1529, 1529, 722
1530, 1530, 741
1531, 1531, 735
1532, 1532, 684
1533, 1533, 738
1534, 1534, 715
1535, 1535, 742
1536, 1536, 717
1537, 1537, 647
1538, 1538, 712
1539, 1539, 712
1540, 1540, 658
1541, 1541, 685
1542, 1542, 685
1543, 1543, 639
1544, 1544, 586
1545, 1545, 645
1546, 1546, 606
1547, 1547, 622
1548, 1548, 576
1549, 1549, 638
1550, 1550, 541
1551, 1551, 538
1552, 1552, 569
1553, 1553, 516
1554, 1554, 545
1555, 1555, 543
1556, 1556, 520
1557, 1557, 461
1558, 1558, 497
1559, 1559, 446
1560, 1560, 456
1561, 1561, 494
1562, 1562, 447
1563, 1563, 415
1564, 1564, 436
1565, 1565, 391
1566, 1566, 395
1567, 1567, 357
1568, 1568, 393
1569, 1569, 384
1570, 1570, 319
1571, 1571, 377
1572, 1572, 328
1573, 1573, 321
1574, 1574, 336
1575, 1575, 350
1576, 1576, 309
1577, 1577, 311
1578, 1578, 255
1579, 1579, 270
1580, 1580, 267
1581, 1581, 287
1582, 1582, 258
1583, 1583, 256
1584, 1584, 233
1585, 1585, 226
1586, 1586, 244
1587, 1587, 220
1588, 1588, 273
1589, 1589, 208
1590, 1590, 221
1591, 1591, 207
1592, 1592, 202
1593, 1593, 201
1594, 1594, 176
1595, 1595, 165
1596, 1596, 172
1597, 1597, 163
1598, 1598, 156
1599, 1599, 146
1600, 1600, 149
1601, 1601, 174
1602, 1602, 158
1603, 1603, 143
1604, 1604, 126
1605, 1605, 143
1606, 1606, 137
1607, 1607, 133
1608, 1608, 129
1609, 1609, 134
1610, 1610, 109
1611, 1611, 123
1612, 1612, 134
1613, 1613, 128
1614, 1614, 104
1615, 1615, 112
1616, 1616, 128
1617, 1617, 109
1618, 1618, 118
1619, 1619, 127
1620, 1620, 113
1621, 1621, 127
1622, 1622, 112
1623, 1623, 101
1624, 1624, 114
1625, 1625, 106
1626, 1626, 118
1627, 1627, 111
1628, 1628, 101
1629, 1629, 121
1630, 1630, 109
1631, 1631, 137
1632, 1632, 128
1633, 1633, 138
1634, 1634, 112
1635, 1635, 145
1636, 1636, 132
1637, 1637, 156
1638, 1638, 140
1639, 1639, 137
1640, 1640, 144
1641, 1641, 136
1642, 1642, 155
1643, 1643, 156
1644, 1644, 168
1645, 1645, 178
1646, 1646, 176
1647, 1647, 183
1648, 1648, 175
1649, 1649, 194
1650, 1650, 183
1651, 1651, 178
1652, 1652, 221
1653, 1653, 211
1654, 1654, 172
1655, 1655, 197
1656, 1656, 215
1657, 1657, 245
1658, 1658, 232
1659, 1659, 259
1660, 1660, 245
1661, 1661, 258
1662, 1662, 251
1663, 1663, 275
1664, 1664, 252
1665, 1665, 239
1666, 1666, 289
1667, 1667, 309
1668, 1668, 279
1669, 1669, 272
1670, 1670, 329
1671, 1671, 305
1672, 1672, 323
1673, 1673, 326
1674, 1674, 370
1675, 1675, 361
1676, 1676, 353
1677, 1677, 374
1678, 1678, 348
1679, 1679, 399
1680, 1680, 357
1681, 1681, 369
1682, 1682, 400
1683, 1683, 424
1684, 1684, 376
1685, 1685, 423
1686, 1686, 424
1687, 1687, 472
1688, 1688, 466
1689, 1689, 446
1690, 1690, 477
1691, 1691, 481
1692, 1692, 470
1693, 1693, 485
1694, 1694, 498
1695, 1695, 514
1696, 1696, 518
1697, 1697, 507
1698, 1698, 490
1699, 1699, 573
1700, 1700, 531
1701, 1701, 498
1702, 1702, 544
1703, 1703, 529
1704, 1704, 548
1705, 1705, 578
1706, 1706, 553
1707, 1707, 596
1708, 1708, 558
1709, 1709, 550
1710, 1710, 551
1711, 1711, 585
1712, 1712, 630
1713, 1713, 600
1714, 1714, 572
1715, 1715, 599
1716, 1716, 573
1717, 1717, 613
1718, 1718, 614
1719, 1719, 591
1720, 1720, 621
1721, 1721, 597
1722, 1722, 568
1723, 1723, 592
1724, 1724, 566
1725, 1725, 646
1726, 1726, 596
1727, 1727, 544
1728, 1728, 585
1729, 1729, 567
1730, 1730, 558
1731, 1731, 510
1732, 1732, 550
1733, 1733, 580
1734, 1734, 546
1735, 1735, 574
1736, 1736, 537
1737, 1737, 547
1738, 1738, 544
1739, 1739, 490
1740, 1740, 508
1741, 1741, 520
1742, 1742, 510
1743, 1743, 556
1744, 1744, 463
1745, 1745, 524
1746, 1746, 481
1747, 1747, 474
1748, 1748, 480
1749, 1749, 462
1750, 1750, 425
1751, 1751, 452
1752, 1752, 444
1753, 1753, 414
1754, 1754, 437
1755, 1755, 401
1756, 1756, 388
1757, 1757, 399
1758, 1758, 386
1759, 1759, 407
1760, 1760, 405
1761, 1761, 406
1762, 1762, 380
1763, 1763, 347
1764, 1764, 348
1765, 1765, 383
1766, 1766, 350
1767, 1767, 322
1768, 1768, 303
1769, 1769, 321
1770, 1770, 299
1771, 1771, 319
1772, 1772, 273
1773, 1773, 286
1774, 1774, 281
1775, 1775, 265
1776, 1776, 292
1777, 1777, 234
1778, 1778, 235
1779, 1779, 256
1780, 1780, 246
1781, 1781, 238
1782, 1782, 228
1783, 1783, 207
1784, 1784, 201
1785, 1785, 199
1786, 1786, 181
1787, 1787, 180
1788, 1788, 177
1789, 1789, 171
1790, 1790, 183
1791, 1791, 175
1792, 1792, 165
1793, 1793, 142
1794, 1794, 146
1795, 1795, 145
1796, 1796, 152
1797, 1797, 144
1798, 1798, 120
1799, 1799, 138
1800, 1800, 123
1801, 1801, 101
1802, 1802, 120
1803, 1803, 104
1804, 1804, 115
1805, 1805, 99
1806, 1806, 90
1807, 1807, 116
1808, 1808, 100
1809, 1809, 81
1810, 1810, 94
1811, 1811, 99
1812, 1812, 92
1813, 1813, 78
1814, 1814, 79
1815, 1815, 74
1816, 1816, 70
1817, 1817, 80
1818, 1818, 57
1819, 1819, 72
1820, 1820, 70
1821, 1821, 81
1822, 1822, 63
1823, 1823, 70
1824, 1824, 63
1825, 1825, 54
1826, 1826, 66
1827, 1827, 51
1828, 1828, 60
1829, 1829, 66
1830, 1830, 49
1831, 1831, 62
1832, 1832, 65
1833, 1833, 61
1834, 1834, 56
1835, 1835, 48
1836, 1836, 42
1837, 1837, 42
1838, 1838, 42
1839, 1839, 55
1840, 1840, 42
1841, 1841, 30
1842, 1842, 54
1843, 1843, 56
1844, 1844, 39
1845, 1845, 61
1846, 1846, 48
1847, 1847, 50
1848, 1848, 47
1849, 1849, 30
1850, 1850, 65
1851, 1851, 40
1852, 1852, 38
1853, 1853, 49
1854, 1854, 57
1855, 1855, 56
1856, 1856, 41
1857, 1857, 47
1858, 1858, 42
1859, 1859, 44
1860, 1860, 51
1861, 1861, 42
1862, 1862, 42
1863, 1863, 46
1864, 1864, 47
1865, 1865, 47
1866, 1866, 35
1867, 1867, 43
1868, 1868, 53
1869, 1869, 38
1870, 1870, 43
1871, 1871, 36
1872, 1872, 37
1873, 1873, 34
1874, 1874, 47
1875, 1875, 33
1876, 1876, 41
1877, 1877, 47
1878, 1878, 47
1879, 1879, 37
1880, 1880, 54
1881, 1881, 48
1882, 1882, 39
1883, 1883, 38
1884, 1884, 50
1885, 1885, 50
1886, 1886, 53
1887, 1887, 35
1888, 1888, 47
1889, 1889, 45
1890, 1890, 50
1891, 1891, 36
1892, 1892, 35
1893, 1893, 29
1894, 1894, 34
1895, 1895, 35
1896, 1896, 37
1897, 1897, 39
1898, 1898, 36
1899, 1899, 40
1900, 1900, 38
1901, 1901, 42
1902, 1902, 37
1903, 1903, 33
1904, 1904, 37
1905, 1905, 42
1906, 1906, 29
1907, 1907, 36
1908, 1908, 35
1909, 1909, 39
1910, 1910, 37
1911, 1911, 34
1912, 1912, 39
1913, 1913, 32
1914, 1914, 38
1915, 1915, 40
1916, 1916, 45
1917, 1917, 27
1918, 1918, 37
1919, 1919, 39
1920, 1920, 40
1921, 1921, 37
1922, 1922, 31
1923, 1923, 27
1924, 1924, 24
1925, 1925, 34
1926, 1926, 25
1927, 1927, 35
1928, 1928, 29
1929, 1929, 29
1930, 1930, 27
1931, 1931, 33
1932, 1932, 21
1933, 1933, 35
1934, 1934, 21
1935, 1935, 29
1936, 1936, 26
1937, 1937, 24
1938, 1938, 30
1939, 1939, 30
1940, 1940, 21
1941, 1941, 22
1942, 1942, 36
1943, 1943, 30
1944, 1944, 18
1945, 1945, 28
1946, 1946, 26
1947, 1947, 26
1948, 1948, 21
1949, 1949, 23
1950, 1950, 20
1951, 1951, 16
1952, 1952, 21
1953, 1953, 27
1954, 1954, 21
1955, 1955, 23
1956, 1956, 28
1957, 1957, 19
1958, 1958, 26
1959, 1959, 24
1960, 1960, 19
1961, 1961, 20
1962, 1962, 24
1963, 1963, 35
1964, 1964, 22
1965, 1965, 24
1966, 1966, 17
1967, 1967, 15
1968, 1968, 14
1969, 1969, 17
1970, 1970, 22
1971, 1971, 19
1972, 1972, 20
1973, 1973, 17
1974, 1974, 23
1975, 1975, 21
1976, 1976, 18
1977, 1977, 24
1978, 1978, 20
1979, 1979, 16
1980, 1980, 18
1981, 1981, 22
1982, 1982, 19
1983, 1983, 26
1984, 1984, 24
1985, 1985, 28
1986, 1986, 22
1987, 1987, 21
1988, 1988, 22
1989, 1989, 20
1990, 1990, 26
1991, 1991, 13
1992, 1992, 20
1993, 1993, 20
1994, 1994, 20
1995, 1995, 11
1996, 1996, 25
1997, 1997, 18
1998, 1998, 19
1999, 1999, 10
2000, 2000, 17
2001, 2001, 19
2002, 2002, 20
2003, 2003, 17
2004, 2004, 25
2005, 2005, 21
2006, 2006, 16
2007, 2007, 17
2008, 2008, 7
2009, 2009, 18
2010, 2010, 14
2011, 2011, 23
2012, 2012, 26
2013, 2013, 20
2014, 2014, 29
2015, 2015, 17
2016, 2016, 14
2017, 2017, 24
2018, 2018, 18
2019, 2019, 15
2020, 2020, 20
2021, 2021, 17
2022, 2022, 22
2023, 2023, 11
2024, 2024, 21
2025, 2025, 17
2026, 2026, 22
2027, 2027, 19
2028, 2028, 13
2029, 2029, 19
2030, 2030, 16
2031, 2031, 12
2032, 2032, 18
2033, 2033, 22
2034, 2034, 21
2035, 2035, 23
2036, 2036, 22
2037, 2037, 19
2038, 2038, 16
2039, 2039, 15
2040, 2040, 19
2041, 2041, 12
2042, 2042, 17
2043, 2043, 21
2044, 2044, 16
2045, 2045, 26
2046, 2046, 30
2047, 2047, 19
2048, 2048, 16
